<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ALE,60,20221201,150000,23.02,23.075,22.82,23.07,270041,0
ALE,60,20221201,160000,23.06,23.26,22.98,23.15,1859993,0
ALE,60,20221201,170000,23.15,23.15,22.85,23,814658,0
ALE,60,20221202,100000,23.1,23.78,23,23.505,2891463,0
ALE,60,20221202,110000,23.51,23.6,23.4,23.54,491306,0
ALE,60,20221202,120000,23.525,24.17,23.5,23.99,1341697,0
ALE,60,20221202,130000,23.965,24.07,23.8,23.865,431999,0
ALE,60,20221202,140000,23.865,23.98,23.75,23.925,267399,0
ALE,60,20221202,150000,23.925,23.96,23.4,23.605,897192,0
ALE,60,20221202,160000,23.58,23.85,23.48,23.84,256464,0
ALE,60,20221202,170000,23.785,23.9,23.51,23.61,454079,0
ALE,60,20221205,100000,24,24.55,23.94,24.2,544553,0
ALE,60,20221205,110000,24.155,24.275,23.9,24.215,179703,0
ALE,60,20221205,120000,24.215,24.495,24.175,24.48,226409,0
ALE,60,20221205,130000,24.47,24.49,24.325,24.39,132884,0
ALE,60,20221205,140000,24.34,24.46,24.275,24.3,143286,0
ALE,60,20221205,150000,24.3,24.32,23.905,24.08,322073,0
ALE,60,20221205,160000,24.08,24.105,23.81,24.065,235218,0
ALE,60,20221205,170000,24.03,24.07,23.81,23.9,381731,0
ALE,60,20221206,100000,23.8,24.26,23.67,24.205,282189,0
ALE,60,20221206,110000,24.155,24.4,24.155,24.4,153593,0
ALE,60,20221206,120000,24.37,24.415,24.13,24.245,163618,0
ALE,60,20221206,130000,24.275,24.415,24.225,24.345,158317,0
ALE,60,20221206,140000,24.345,24.375,24.25,24.26,115551,0
ALE,60,20221206,150000,24.26,24.3,24.05,24.2,141330,0
ALE,60,20221206,160000,24.21,24.44,24.17,24.44,246560,0
ALE,60,20221206,170000,24.415,24.415,24.06,24.26,382832,0
ALE,60,20221207,100000,24.3,24.34,23.825,24.115,206511,0
ALE,60,20221207,110000,24.12,24.55,24.095,24.49,161916,0
ALE,60,20221207,120000,24.455,24.7,24.455,24.6,301475,0
ALE,60,20221207,130000,24.64,24.76,24.565,24.66,218551,0
ALE,60,20221207,140000,24.64,24.715,24.58,24.62,74922,0
ALE,60,20221207,150000,24.62,24.89,24.6,24.8,181531,0
ALE,60,20221207,160000,24.795,24.91,24.745,24.79,235182,0
ALE,60,20221207,170000,24.77,24.86,24.7,24.825,431759,0
ALE,60,20221208,100000,24.9,24.94,24.5,24.6,256306,0
ALE,60,20221208,110000,24.625,24.685,24.425,24.455,89932,0
ALE,60,20221208,120000,24.455,24.58,24.28,24.35,160658,0
ALE,60,20221208,130000,24.34,24.42,24.27,24.27,60564,0
ALE,60,20221208,140000,24.27,24.27,23.905,24.065,290997,0
ALE,60,20221208,150000,24.02,24.23,23.87,24.135,276844,0
ALE,60,20221208,160000,24.12,24.19,23.86,24.175,209807,0
ALE,60,20221208,170000,24.15,24.495,24.06,24.29,555281,0
ALE,60,20221209,100000,24.5,24.63,24.215,24.44,172195,0
ALE,60,20221209,110000,24.445,24.6,24.24,24.535,101091,0
ALE,60,20221209,120000,24.535,24.59,24.43,24.44,128734,0
ALE,60,20221209,130000,24.475,24.5,24.29,24.3,85367,0
ALE,60,20221209,140000,24.3,24.425,24.29,24.365,90875,0
ALE,60,20221209,150000,24.365,24.415,24.1,24.25,295832,0
ALE,60,20221209,160000,24.25,24.31,24.09,24.24,290959,0
ALE,60,20221209,170000,24.245,24.315,24.13,24.25,417074,0
ALE,60,20221212,100000,24.02,24.085,23.78,23.92,272643,0
ALE,60,20221212,110000,23.92,24.36,23.9,24.34,184173,0
ALE,60,20221212,120000,24.34,24.8,24.31,24.675,234495,0
ALE,60,20221212,130000,24.68,24.76,24.62,24.745,74151,0
ALE,60,20221212,140000,24.735,25.04,24.735,24.96,568814,0
ALE,60,20221212,150000,24.96,25.06,24.905,24.98,520310,0
ALE,60,20221212,160000,24.94,25,24.87,24.94,286623,0
ALE,60,20221212,170000,24.94,25.075,24.91,25.04,1032530,0
ALE,60,20221213,100000,25.02,25.19,24.575,24.595,342074,0
ALE,60,20221213,110000,24.61,24.665,24.475,24.61,233729,0
ALE,60,20221213,120000,24.655,24.93,24.6,24.86,185619,0
ALE,60,20221213,130000,24.835,24.96,24.815,24.945,111521,0
ALE,60,20221213,140000,24.93,25.05,24.89,24.965,182081,0
ALE,60,20221213,150000,25,25.94,24.93,25.78,786585,0
ALE,60,20221213,160000,25.765,26.17,25.75,26.155,567601,0
ALE,60,20221213,170000,26.145,26.2,25.75,25.88,928321,0
ALE,60,20221214,100000,25.84,26.45,25.755,26.195,637821,0
ALE,60,20221214,110000,26.17,26.215,25.975,26.07,219788,0
ALE,60,20221214,120000,26.065,26.16,26,26.12,169024,0
ALE,60,20221214,130000,26.115,26.16,25.9,26.04,250806,0
ALE,60,20221214,140000,26.01,26.05,25.88,26,138477,0
ALE,60,20221214,150000,26,26.175,25.965,26.15,167488,0
ALE,60,20221214,160000,26.15,26.15,25.84,26.04,215286,0
ALE,60,20221214,170000,26.015,26.085,25.93,26.015,771197,0
